jester: 27 classes
storing name: TSM_jester_RGB_resnet50_shift8_blockres_avg_segment8_e50

    Initializing TSN with base model: resnet50.
    TSN Configurations:
        input_modality:     RGB
        num_segments:       8
        new_length:         1
        consensus_module:   avg
        dropout_ratio:      0.5
        img_feature_dim:    256
            
=> base model: resnet50
Adding temporal shift...
=> n_segment per stage: [8, 8, 8, 8]
=> Processing stage with 3 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 4 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 6 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 3 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
#################### NO FLIP!!!
video number:118562
video number:14787
group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
group: first_conv_bias has 0 params, lr_mult: 2, decay_mult: 0
group: normal_weight has 52 params, lr_mult: 1, decay_mult: 1
group: normal_bias has 0 params, lr_mult: 2, decay_mult: 0
group: BN scale/shift has 106 params, lr_mult: 1, decay_mult: 0
group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
group: lr5_weight has 1 params, lr_mult: 5, decay_mult: 1
group: lr10_bias has 1 params, lr_mult: 10, decay_mult: 0
Epoch: [0][1560/1852], lr: 0.01000	Time 0.997 (1.637)	Data 0.000 (0.635)	Loss 1.3299 (2.4994)	Prec@1 62.500 (27.433)	Prec@5 84.375 (54.329)
Epoch: [0][1580/1852], lr: 0.01000	Time 0.993 (1.629)	Data 0.000 (0.627)	Loss 0.8592 (2.4815)	Prec@1 67.188 (27.932)	Prec@5 95.312 (54.772)
Epoch: [0][1600/1852], lr: 0.01000	Time 0.994 (1.622)	Data 0.000 (0.619)	Loss 1.4084 (2.4660)	Prec@1 59.375 (28.371)	Prec@5 82.812 (55.193)
Epoch: [0][1620/1852], lr: 0.01000	Time 0.997 (1.614)	Data 0.000 (0.611)	Loss 1.2154 (2.4507)	Prec@1 62.500 (28.805)	Prec@5 87.500 (55.595)
Epoch: [0][1640/1852], lr: 0.01000	Time 0.997 (1.607)	Data 0.000 (0.604)	Loss 1.3330 (2.4343)	Prec@1 57.812 (29.258)	Prec@5 85.938 (55.994)
Epoch: [0][1660/1852], lr: 0.01000	Time 0.998 (1.599)	Data 0.000 (0.597)	Loss 1.2789 (2.4194)	Prec@1 59.375 (29.681)	Prec@5 79.688 (56.369)
Epoch: [0][1680/1852], lr: 0.01000	Time 0.999 (1.592)	Data 0.000 (0.589)	Loss 1.2255 (2.4048)	Prec@1 70.312 (30.095)	Prec@5 87.500 (56.755)
Epoch: [0][1700/1852], lr: 0.01000	Time 0.996 (1.585)	Data 0.000 (0.583)	Loss 1.2646 (2.3911)	Prec@1 54.688 (30.471)	Prec@5 92.188 (57.131)
Epoch: [0][1720/1852], lr: 0.01000	Time 0.994 (1.579)	Data 0.000 (0.576)	Loss 1.3042 (2.3778)	Prec@1 64.062 (30.848)	Prec@5 87.500 (57.487)
Epoch: [0][1740/1852], lr: 0.01000	Time 0.998 (1.572)	Data 0.000 (0.569)	Loss 1.3961 (2.3632)	Prec@1 57.812 (31.255)	Prec@5 79.688 (57.858)
Epoch: [0][1760/1852], lr: 0.01000	Time 0.996 (1.565)	Data 0.000 (0.563)	Loss 1.2738 (2.3505)	Prec@1 60.938 (31.606)	Prec@5 81.250 (58.182)
Epoch: [0][1780/1852], lr: 0.01000	Time 1.004 (1.559)	Data 0.000 (0.556)	Loss 1.0157 (2.3358)	Prec@1 71.875 (32.032)	Prec@5 93.750 (58.541)
Epoch: [0][1800/1852], lr: 0.01000	Time 0.999 (1.553)	Data 0.000 (0.550)	Loss 0.8820 (2.3218)	Prec@1 78.125 (32.426)	Prec@5 93.750 (58.880)
Epoch: [0][1820/1852], lr: 0.01000	Time 1.050 (1.547)	Data 0.001 (0.544)	Loss 1.0831 (2.3084)	Prec@1 65.625 (32.796)	Prec@5 89.062 (59.200)
Epoch: [0][1840/1852], lr: 0.01000	Time 0.992 (1.541)	Data 0.000 (0.538)	Loss 0.8520 (2.2950)	Prec@1 75.000 (33.182)	Prec@5 92.188 (59.524)
Test: [0/232]	Time 12.703 (12.703)	Loss 0.6483 (0.6483)	Prec@1 79.688 (79.688)	Prec@5 96.875 (96.875)
Test: [20/232]	Time 0.281 (1.214)	Loss 0.8671 (0.7108)	Prec@1 78.125 (77.158)	Prec@5 95.312 (96.503)
Test: [40/232]	Time 0.281 (0.907)	Loss 0.7037 (0.7078)	Prec@1 73.438 (77.820)	Prec@5 98.438 (96.799)
Test: [60/232]	Time 0.286 (0.819)	Loss 0.7792 (0.6827)	Prec@1 73.438 (78.356)	Prec@5 96.875 (97.054)
Test: [80/232]	Time 3.202 (0.809)	Loss 0.5038 (0.6747)	Prec@1 84.375 (78.511)	Prec@5 96.875 (97.068)
Test: [100/232]	Time 0.284 (0.796)	Loss 0.5137 (0.6796)	Prec@1 78.125 (78.187)	Prec@5 96.875 (96.952)
Test: [120/232]	Time 0.295 (0.758)	Loss 0.6880 (0.6832)	Prec@1 81.250 (77.918)	Prec@5 96.875 (96.914)
Test: [140/232]	Time 0.281 (0.734)	Loss 0.6951 (0.6959)	Prec@1 76.562 (77.648)	Prec@5 100.000 (96.831)
Test: [160/232]	Time 0.648 (0.718)	Loss 0.2606 (0.6914)	Prec@1 92.188 (78.009)	Prec@5 100.000 (96.943)
Test: [180/232]	Time 0.291 (0.735)	Loss 0.6413 (0.6944)	Prec@1 71.875 (77.788)	Prec@5 98.438 (96.927)
Test: [200/232]	Time 0.286 (0.721)	Loss 0.8658 (0.6975)	Prec@1 75.000 (77.783)	Prec@5 98.438 (96.828)
Test: [220/232]	Time 0.296 (0.706)	Loss 0.5818 (0.6964)	Prec@1 75.000 (77.665)	Prec@5 98.438 (96.840)
Testing Results: Prec@1 77.676 Prec@5 96.842 Loss 0.69597
Best Prec@1: 77.676

Epoch: [1][0/1852], lr: 0.01000	Time 8.990 (8.990)	Data 7.767 (7.767)	Loss 0.9472 (0.9472)	Prec@1 70.312 (70.312)	Prec@5 89.062 (89.062)
Epoch: [1][20/1852], lr: 0.01000	Time 1.003 (1.399)	Data 0.000 (0.370)	Loss 0.9150 (0.9936)	Prec@1 71.875 (69.345)	Prec@5 93.750 (89.955)
Epoch: [1][40/1852], lr: 0.01000	Time 0.996 (1.209)	Data 0.000 (0.190)	Loss 1.2554 (1.0022)	Prec@1 59.375 (69.474)	Prec@5 90.625 (89.901)
Epoch: [1][60/1852], lr: 0.01000	Time 1.021 (1.142)	Data 0.000 (0.128)	Loss 1.1280 (1.0379)	Prec@1 68.750 (68.776)	Prec@5 89.062 (89.626)
Epoch: [1][80/1852], lr: 0.01000	Time 0.999 (1.107)	Data 0.000 (0.096)	Loss 1.1208 (1.0491)	Prec@1 62.500 (67.901)	Prec@5 87.500 (89.873)
Epoch: [1][100/1852], lr: 0.01000	Time 1.010 (1.085)	Data 0.000 (0.077)	Loss 1.3189 (1.0504)	Prec@1 64.062 (67.976)	Prec@5 89.062 (90.053)
Epoch: [1][120/1852], lr: 0.01000	Time 0.995 (1.071)	Data 0.000 (0.064)	Loss 1.4864 (1.0594)	Prec@1 59.375 (67.859)	Prec@5 82.812 (90.018)
Epoch: [1][140/1852], lr: 0.01000	Time 1.005 (1.062)	Data 0.000 (0.055)	Loss 0.9548 (1.0665)	Prec@1 71.875 (67.575)	Prec@5 90.625 (89.949)
Epoch: [1][160/1852], lr: 0.01000	Time 0.996 (1.055)	Data 0.000 (0.048)	Loss 1.0815 (1.0605)	Prec@1 75.000 (67.576)	Prec@5 90.625 (89.994)
Epoch: [1][180/1852], lr: 0.01000	Time 1.033 (1.050)	Data 0.000 (0.043)	Loss 1.0009 (1.0625)	Prec@1 70.312 (67.559)	Prec@5 85.938 (89.848)
Epoch: [1][200/1852], lr: 0.01000	Time 1.045 (1.045)	Data 0.000 (0.039)	Loss 0.7672 (1.0550)	Prec@1 76.562 (67.809)	Prec@5 90.625 (89.840)
Epoch: [1][220/1852], lr: 0.01000	Time 1.003 (1.041)	Data 0.000 (0.035)	Loss 0.9914 (1.0534)	Prec@1 64.062 (67.803)	Prec@5 89.062 (89.805)
Epoch: [1][240/1852], lr: 0.01000	Time 1.009 (1.039)	Data 0.000 (0.032)	Loss 1.3578 (1.0535)	Prec@1 59.375 (67.842)	Prec@5 90.625 (89.789)
